workerid,exptid,trial_type,trial_num,condition,kind_type,kind_label,feature_label,response,n_correct,pass,pass_sound
bf110a9ab2557fabd5c74bcd7f9a5f35,1,response,3,generic,flower,Dax,has a black center,0.91,3,TRUE,TRUE
bf3d495502820808a9f1d22fc14345d0,1,id,1,4accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
bf3d495502820808a9f1d22fc14345d0,1,id,2,4accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
bf3d495502820808a9f1d22fc14345d0,1,id,3,4accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
bf3d495502820808a9f1d22fc14345d0,1,response,1,4accidental,artifact,Blicket,squeaks,0.69,3,TRUE,TRUE
bf3d495502820808a9f1d22fc14345d0,1,response,2,4accidental,flower,Dax,has a black center,0.74,3,TRUE,TRUE
bf3d495502820808a9f1d22fc14345d0,1,response,3,4accidental,bird,Fep,has white wings,0.64,3,TRUE,TRUE
bf4ebc4b145dfdc637be76a9c1b0f96b,1,id,1,pedageneric,bird,Fep,has white wings,1,3,TRUE,TRUE
bf4ebc4b145dfdc637be76a9c1b0f96b,1,id,2,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
bf4ebc4b145dfdc637be76a9c1b0f96b,1,id,3,pedageneric,artifact,Blicket,squeaks,1,3,TRUE,TRUE
bf4ebc4b145dfdc637be76a9c1b0f96b,1,response,1,pedageneric,bird,Fep,has white wings,1,3,TRUE,TRUE
bf4ebc4b145dfdc637be76a9c1b0f96b,1,response,2,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
bf4ebc4b145dfdc637be76a9c1b0f96b,1,response,3,pedageneric,artifact,Blicket,squeaks,1,3,TRUE,TRUE
bf8c489b5332ede07578a8010613208e,1,id,1,2pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
bf8c489b5332ede07578a8010613208e,1,id,2,2pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
bf8c489b5332ede07578a8010613208e,1,id,3,2pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
bf8c489b5332ede07578a8010613208e,1,response,1,2pedagogical,artifact,Blicket,squeaks,0.94,3,TRUE,TRUE
bf8c489b5332ede07578a8010613208e,1,response,2,2pedagogical,bird,Fep,has white wings,0.9,3,TRUE,TRUE
bf8c489b5332ede07578a8010613208e,1,response,3,2pedagogical,flower,Dax,has a black center,0.92,3,TRUE,TRUE
bff3401810853ced6b5bb9a6d511f937,1,id,1,2pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
bff3401810853ced6b5bb9a6d511f937,1,id,2,2pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
bff3401810853ced6b5bb9a6d511f937,1,id,3,2pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
bff3401810853ced6b5bb9a6d511f937,1,response,1,2pedagogical,bird,Fep,has white wings,0.49,3,TRUE,TRUE
bff3401810853ced6b5bb9a6d511f937,1,response,2,2pedagogical,flower,Dax,has a black center,0.58,3,TRUE,TRUE
bff3401810853ced6b5bb9a6d511f937,1,response,3,2pedagogical,artifact,Blicket,squeaks,0.78,3,TRUE,TRUE
c128f4d5acb3e745be065c21c4829ef6,1,id,1,pedageneric,artifact,Blicket,squeaks,1,3,TRUE,TRUE
c128f4d5acb3e745be065c21c4829ef6,1,id,2,pedageneric,bird,Fep,has white wings,1,3,TRUE,TRUE
c128f4d5acb3e745be065c21c4829ef6,1,id,3,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
c128f4d5acb3e745be065c21c4829ef6,1,response,1,pedageneric,artifact,Blicket,squeaks,0.53,3,TRUE,TRUE
c128f4d5acb3e745be065c21c4829ef6,1,response,2,pedageneric,bird,Fep,has white wings,0.56,3,TRUE,TRUE
c128f4d5acb3e745be065c21c4829ef6,1,response,3,pedageneric,flower,Dax,has a black center,0.59,3,TRUE,TRUE
c2ff5dc7163194acef2e0cb4619a71df,1,id,1,generic,flower,Dax,has a black center,1,3,TRUE,TRUE
c2ff5dc7163194acef2e0cb4619a71df,1,id,2,generic,bird,Fep,has white wings,1,3,TRUE,TRUE
c2ff5dc7163194acef2e0cb4619a71df,1,id,3,generic,artifact,Blicket,squeaks,1,3,TRUE,TRUE
c2ff5dc7163194acef2e0cb4619a71df,1,response,1,generic,flower,Dax,has a black center,0.87,3,TRUE,TRUE
c2ff5dc7163194acef2e0cb4619a71df,1,response,2,generic,bird,Fep,has white wings,0.87,3,TRUE,TRUE
c2ff5dc7163194acef2e0cb4619a71df,1,response,3,generic,artifact,Blicket,squeaks,0.98,3,TRUE,TRUE
c4aa306f7e20fca49cb7b7014bba44b3,1,id,1,3accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
c4aa306f7e20fca49cb7b7014bba44b3,1,id,2,3accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
c4aa306f7e20fca49cb7b7014bba44b3,1,id,3,3accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
c4aa306f7e20fca49cb7b7014bba44b3,1,response,1,3accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
c4aa306f7e20fca49cb7b7014bba44b3,1,response,2,3accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
c4aa306f7e20fca49cb7b7014bba44b3,1,response,3,3accidental,bird,Fep,has white wings,0.99,3,TRUE,TRUE
c57782a4b3ef49679915e2010a276de5,1,id,1,accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
c57782a4b3ef49679915e2010a276de5,1,id,2,accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
c57782a4b3ef49679915e2010a276de5,1,id,3,accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
c57782a4b3ef49679915e2010a276de5,1,response,1,accidental,artifact,Blicket,squeaks,0.51,3,TRUE,TRUE
c57782a4b3ef49679915e2010a276de5,1,response,2,accidental,flower,Dax,has a black center,0.51,3,TRUE,TRUE
c57782a4b3ef49679915e2010a276de5,1,response,3,accidental,bird,Fep,has white wings,0.51,3,TRUE,TRUE
c6cc1454c6c1415034c633c4c4dddcc8,1,id,1,2pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
c6cc1454c6c1415034c633c4c4dddcc8,1,id,2,2pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
c6cc1454c6c1415034c633c4c4dddcc8,1,id,3,2pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
c6cc1454c6c1415034c633c4c4dddcc8,1,response,1,2pedagogical,flower,Dax,has a black center,0.45,3,TRUE,TRUE
c6cc1454c6c1415034c633c4c4dddcc8,1,response,2,2pedagogical,artifact,Blicket,squeaks,0.59,3,TRUE,TRUE
c6cc1454c6c1415034c633c4c4dddcc8,1,response,3,2pedagogical,bird,Fep,has white wings,0.64,3,TRUE,TRUE
c6f552eea653437fd6b9d1a5d54bb5e3,1,id,1,4pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
c6f552eea653437fd6b9d1a5d54bb5e3,1,id,2,4pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
c6f552eea653437fd6b9d1a5d54bb5e3,1,id,3,4pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
c6f552eea653437fd6b9d1a5d54bb5e3,1,response,1,4pedagogical,bird,Fep,has white wings,0.83,3,TRUE,TRUE
c6f552eea653437fd6b9d1a5d54bb5e3,1,response,2,4pedagogical,artifact,Blicket,squeaks,0.86,3,TRUE,TRUE
c6f552eea653437fd6b9d1a5d54bb5e3,1,response,3,4pedagogical,flower,Dax,has a black center,0.86,3,TRUE,TRUE
ca4f0c28cb45906538d9d389f49affbe,1,id,1,4accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
ca4f0c28cb45906538d9d389f49affbe,1,id,2,4accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
ca4f0c28cb45906538d9d389f49affbe,1,id,3,4accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
ca4f0c28cb45906538d9d389f49affbe,1,response,1,4accidental,flower,Dax,has a black center,0.48,3,TRUE,TRUE
ca4f0c28cb45906538d9d389f49affbe,1,response,2,4accidental,artifact,Blicket,squeaks,0.3,3,TRUE,TRUE
ca4f0c28cb45906538d9d389f49affbe,1,response,3,4accidental,bird,Fep,has white wings,0.36,3,TRUE,TRUE
cbb140de1834c495fa3642f1e32e142f,1,id,1,generic,artifact,Blicket,squeaks,1,3,TRUE,TRUE
cbb140de1834c495fa3642f1e32e142f,1,id,2,generic,bird,Fep,has white wings,1,3,TRUE,TRUE
cbb140de1834c495fa3642f1e32e142f,1,id,3,generic,flower,Dax,has a black center,1,3,TRUE,TRUE
cbb140de1834c495fa3642f1e32e142f,1,response,1,generic,artifact,Blicket,squeaks,1,3,TRUE,TRUE
cbb140de1834c495fa3642f1e32e142f,1,response,2,generic,bird,Fep,has white wings,0.98,3,TRUE,TRUE
cbb140de1834c495fa3642f1e32e142f,1,response,3,generic,flower,Dax,has a black center,0.97,3,TRUE,TRUE
cc414b890ae7bc8037e198a1e9b36393,1,id,1,generic,artifact,Blicket,squeaks,1,3,TRUE,TRUE
cc414b890ae7bc8037e198a1e9b36393,1,id,2,generic,flower,Dax,has a black center,1,3,TRUE,TRUE
cc414b890ae7bc8037e198a1e9b36393,1,id,3,generic,bird,Fep,has white wings,1,3,TRUE,TRUE
cc414b890ae7bc8037e198a1e9b36393,1,response,1,generic,artifact,Blicket,squeaks,0.78,3,TRUE,TRUE
cc414b890ae7bc8037e198a1e9b36393,1,response,2,generic,flower,Dax,has a black center,1,3,TRUE,TRUE
cc414b890ae7bc8037e198a1e9b36393,1,response,3,generic,bird,Fep,has white wings,0.95,3,TRUE,TRUE
cc7feb4f440963cc7ab3d7dad1507169,1,id,1,accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
cc7feb4f440963cc7ab3d7dad1507169,1,id,2,accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
cc7feb4f440963cc7ab3d7dad1507169,1,id,3,accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
cc7feb4f440963cc7ab3d7dad1507169,1,response,1,accidental,bird,Fep,has white wings,0.94,3,TRUE,TRUE
cc7feb4f440963cc7ab3d7dad1507169,1,response,2,accidental,artifact,Blicket,squeaks,0.85,3,TRUE,TRUE
cc7feb4f440963cc7ab3d7dad1507169,1,response,3,accidental,flower,Dax,has a black center,0.91,3,TRUE,TRUE
cd662c00b0329f9a510fc3a35bf7a1c0,1,id,1,pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
cd662c00b0329f9a510fc3a35bf7a1c0,1,id,2,pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
cd662c00b0329f9a510fc3a35bf7a1c0,1,id,3,pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
cd662c00b0329f9a510fc3a35bf7a1c0,1,response,1,pedagogical,artifact,Blicket,squeaks,0.83,3,TRUE,TRUE
cd662c00b0329f9a510fc3a35bf7a1c0,1,response,2,pedagogical,flower,Dax,has a black center,0.82,3,TRUE,TRUE
cd662c00b0329f9a510fc3a35bf7a1c0,1,response,3,pedagogical,bird,Fep,has white wings,0.87,3,TRUE,TRUE
ce4bbee643a276459545f5492b0f5aac,1,id,1,pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
ce4bbee643a276459545f5492b0f5aac,1,id,2,pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
ce4bbee643a276459545f5492b0f5aac,1,id,3,pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
ce4bbee643a276459545f5492b0f5aac,1,response,1,pedagogical,artifact,Blicket,squeaks,0.78,3,TRUE,TRUE
ce4bbee643a276459545f5492b0f5aac,1,response,2,pedagogical,flower,Dax,has a black center,0.53,3,TRUE,TRUE
ce4bbee643a276459545f5492b0f5aac,1,response,3,pedagogical,bird,Fep,has white wings,0.55,3,TRUE,TRUE
ceb0284b1007ebf65ecbf875c449e71d,1,id,1,pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
ceb0284b1007ebf65ecbf875c449e71d,1,id,2,pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
ceb0284b1007ebf65ecbf875c449e71d,1,id,3,pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
ceb0284b1007ebf65ecbf875c449e71d,1,response,1,pedagogical,artifact,Blicket,squeaks,0.91,3,TRUE,TRUE
ceb0284b1007ebf65ecbf875c449e71d,1,response,2,pedagogical,flower,Dax,has a black center,0.85,3,TRUE,TRUE
ceb0284b1007ebf65ecbf875c449e71d,1,response,3,pedagogical,bird,Fep,has white wings,0.89,3,TRUE,TRUE
cf6edb8f964233bb1b64fdf8aeec0872,1,id,1,2accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
cf6edb8f964233bb1b64fdf8aeec0872,1,id,2,2accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
cf6edb8f964233bb1b64fdf8aeec0872,1,id,3,2accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
cf6edb8f964233bb1b64fdf8aeec0872,1,response,1,2accidental,bird,Fep,has white wings,0.49,3,TRUE,TRUE
cf6edb8f964233bb1b64fdf8aeec0872,1,response,2,2accidental,flower,Dax,has a black center,0.73,3,TRUE,TRUE
cf6edb8f964233bb1b64fdf8aeec0872,1,response,3,2accidental,artifact,Blicket,squeaks,0.5,3,TRUE,TRUE
d082cc37275f19336ef88324c3fdb5b9,1,id,1,2pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
d082cc37275f19336ef88324c3fdb5b9,1,id,2,2pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
d082cc37275f19336ef88324c3fdb5b9,1,id,3,2pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
d082cc37275f19336ef88324c3fdb5b9,1,response,1,2pedagogical,flower,Dax,has a black center,0.84,3,TRUE,TRUE
d082cc37275f19336ef88324c3fdb5b9,1,response,2,2pedagogical,artifact,Blicket,squeaks,0.89,3,TRUE,TRUE
d082cc37275f19336ef88324c3fdb5b9,1,response,3,2pedagogical,bird,Fep,has white wings,0.89,3,TRUE,TRUE
d1338b2812359f06a72f0aeda647bfef,1,id,1,generic,bird,Fep,has white wings,1,3,TRUE,TRUE
d1338b2812359f06a72f0aeda647bfef,1,id,2,generic,flower,Dax,has a black center,1,3,TRUE,TRUE
d1338b2812359f06a72f0aeda647bfef,1,id,3,generic,artifact,Blicket,squeaks,1,3,TRUE,TRUE
d1338b2812359f06a72f0aeda647bfef,1,response,1,generic,bird,Fep,has white wings,1,3,TRUE,TRUE
d1338b2812359f06a72f0aeda647bfef,1,response,2,generic,flower,Dax,has a black center,1,3,TRUE,TRUE
d1338b2812359f06a72f0aeda647bfef,1,response,3,generic,artifact,Blicket,squeaks,0.8,3,TRUE,TRUE
d1af4097510a6f6b0b415339a989a06a,1,id,1,3accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
d1af4097510a6f6b0b415339a989a06a,1,id,2,3accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
d1af4097510a6f6b0b415339a989a06a,1,id,3,3accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
d1af4097510a6f6b0b415339a989a06a,1,response,1,3accidental,bird,Fep,has white wings,0.42,3,TRUE,TRUE
d1af4097510a6f6b0b415339a989a06a,1,response,2,3accidental,artifact,Blicket,squeaks,0.88,3,TRUE,TRUE
d1af4097510a6f6b0b415339a989a06a,1,response,3,3accidental,flower,Dax,has a black center,0.91,3,TRUE,TRUE
d1ea69c392e436eb78fce9a5607f17fa,1,id,1,4pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
d1ea69c392e436eb78fce9a5607f17fa,1,id,2,4pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
d1ea69c392e436eb78fce9a5607f17fa,1,id,3,4pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
d1ea69c392e436eb78fce9a5607f17fa,1,response,1,4pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
d1ea69c392e436eb78fce9a5607f17fa,1,response,2,4pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
d1ea69c392e436eb78fce9a5607f17fa,1,response,3,4pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
d24b6499242630d18a3e65bdb53b36d1,1,id,1,accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
d24b6499242630d18a3e65bdb53b36d1,1,id,2,accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
d24b6499242630d18a3e65bdb53b36d1,1,id,3,accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
d24b6499242630d18a3e65bdb53b36d1,1,response,1,accidental,artifact,Blicket,squeaks,0.49,3,TRUE,TRUE
d24b6499242630d18a3e65bdb53b36d1,1,response,2,accidental,bird,Fep,has white wings,0.7,3,TRUE,TRUE
d24b6499242630d18a3e65bdb53b36d1,1,response,3,accidental,flower,Dax,has a black center,0.63,3,TRUE,TRUE
d26ca27b73f88be80129d22f1b40ba7e,1,id,1,2accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
d26ca27b73f88be80129d22f1b40ba7e,1,id,2,2accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
d26ca27b73f88be80129d22f1b40ba7e,1,id,3,2accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
d26ca27b73f88be80129d22f1b40ba7e,1,response,1,2accidental,flower,Dax,has a black center,0.84,3,TRUE,TRUE
d26ca27b73f88be80129d22f1b40ba7e,1,response,2,2accidental,bird,Fep,has white wings,0.52,3,TRUE,TRUE
d26ca27b73f88be80129d22f1b40ba7e,1,response,3,2accidental,artifact,Blicket,squeaks,0.92,3,TRUE,TRUE
d2acd70dd344fc1289722083cfcda7e0,1,id,1,generic,bird,Fep,has white wings,1,3,TRUE,TRUE
d2acd70dd344fc1289722083cfcda7e0,1,id,2,generic,artifact,Blicket,squeaks,1,3,TRUE,TRUE
d2acd70dd344fc1289722083cfcda7e0,1,id,3,generic,flower,Dax,has a black center,1,3,TRUE,TRUE
d2acd70dd344fc1289722083cfcda7e0,1,response,1,generic,bird,Fep,has white wings,0.8,3,TRUE,TRUE
d2acd70dd344fc1289722083cfcda7e0,1,response,2,generic,artifact,Blicket,squeaks,0.62,3,TRUE,TRUE
d2acd70dd344fc1289722083cfcda7e0,1,response,3,generic,flower,Dax,has a black center,0.7,3,TRUE,TRUE
d6f1b26315c24fae3ef0a35166f66132,1,id,1,pedageneric,bird,Fep,has white wings,1,3,TRUE,TRUE
d6f1b26315c24fae3ef0a35166f66132,1,id,2,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
d6f1b26315c24fae3ef0a35166f66132,1,id,3,pedageneric,artifact,Blicket,squeaks,1,3,TRUE,TRUE
d6f1b26315c24fae3ef0a35166f66132,1,response,1,pedageneric,bird,Fep,has white wings,0.96,3,TRUE,TRUE
d6f1b26315c24fae3ef0a35166f66132,1,response,2,pedageneric,flower,Dax,has a black center,0.96,3,TRUE,TRUE
d6f1b26315c24fae3ef0a35166f66132,1,response,3,pedageneric,artifact,Blicket,squeaks,1,3,TRUE,TRUE
d6feaef739d85e87a8e41c04c3ffe9f6,1,id,1,4pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
d6feaef739d85e87a8e41c04c3ffe9f6,1,id,2,4pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
d6feaef739d85e87a8e41c04c3ffe9f6,1,id,3,4pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
d6feaef739d85e87a8e41c04c3ffe9f6,1,response,1,4pedagogical,bird,Fep,has white wings,0.05,3,TRUE,TRUE
d6feaef739d85e87a8e41c04c3ffe9f6,1,response,2,4pedagogical,flower,Dax,has a black center,0.99,3,TRUE,TRUE
d6feaef739d85e87a8e41c04c3ffe9f6,1,response,3,4pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
d8d62c57840c8e0a51fb72860bfe164e,1,id,1,4pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
d8d62c57840c8e0a51fb72860bfe164e,1,id,2,4pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
d8d62c57840c8e0a51fb72860bfe164e,1,id,3,4pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
d8d62c57840c8e0a51fb72860bfe164e,1,response,1,4pedagogical,artifact,Blicket,squeaks,0.86,3,TRUE,TRUE
d8d62c57840c8e0a51fb72860bfe164e,1,response,2,4pedagogical,flower,Dax,has a black center,0.87,3,TRUE,TRUE
d8d62c57840c8e0a51fb72860bfe164e,1,response,3,4pedagogical,bird,Fep,has white wings,0.92,3,TRUE,TRUE
d94dfc66537c84e693bdfe623cc2bb80,1,id,1,4pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
d94dfc66537c84e693bdfe623cc2bb80,1,id,2,4pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
d94dfc66537c84e693bdfe623cc2bb80,1,id,3,4pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
d94dfc66537c84e693bdfe623cc2bb80,1,response,1,4pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
d94dfc66537c84e693bdfe623cc2bb80,1,response,2,4pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
d94dfc66537c84e693bdfe623cc2bb80,1,response,3,4pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
d970dc338197df2e38ee3edcfc48b37c,1,id,1,4accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
d970dc338197df2e38ee3edcfc48b37c,1,id,2,4accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
d970dc338197df2e38ee3edcfc48b37c,1,id,3,4accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
d970dc338197df2e38ee3edcfc48b37c,1,response,1,4accidental,flower,Dax,has a black center,0.81,3,TRUE,TRUE
d970dc338197df2e38ee3edcfc48b37c,1,response,2,4accidental,bird,Fep,has white wings,0.82,3,TRUE,TRUE
d970dc338197df2e38ee3edcfc48b37c,1,response,3,4accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
da2b12f760c3e84d5a1f66117b1c2cc3,1,id,1,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
da2b12f760c3e84d5a1f66117b1c2cc3,1,id,2,pedageneric,bird,Fep,has white wings,1,3,TRUE,TRUE
da2b12f760c3e84d5a1f66117b1c2cc3,1,id,3,pedageneric,artifact,Blicket,squeaks,1,3,TRUE,TRUE
da2b12f760c3e84d5a1f66117b1c2cc3,1,response,1,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
da2b12f760c3e84d5a1f66117b1c2cc3,1,response,2,pedageneric,bird,Fep,has white wings,1,3,TRUE,TRUE
da2b12f760c3e84d5a1f66117b1c2cc3,1,response,3,pedageneric,artifact,Blicket,squeaks,0.96,3,TRUE,TRUE
da523dbce9613e781a284f101c2c7b85,1,id,1,accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
da523dbce9613e781a284f101c2c7b85,1,id,2,accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
da523dbce9613e781a284f101c2c7b85,1,id,3,accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
da523dbce9613e781a284f101c2c7b85,1,response,1,accidental,flower,Dax,has a black center,0.88,3,TRUE,TRUE
da523dbce9613e781a284f101c2c7b85,1,response,2,accidental,artifact,Blicket,squeaks,0.74,3,TRUE,TRUE
da523dbce9613e781a284f101c2c7b85,1,response,3,accidental,bird,Fep,has white wings,0.18,3,TRUE,TRUE
daa7a65928de6e3d20c4c50cc4b50eca,1,id,1,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
daa7a65928de6e3d20c4c50cc4b50eca,1,id,2,pedageneric,bird,Fep,has white wings,1,3,TRUE,TRUE
daa7a65928de6e3d20c4c50cc4b50eca,1,id,3,pedageneric,artifact,Blicket,squeaks,1,3,TRUE,TRUE
daa7a65928de6e3d20c4c50cc4b50eca,1,response,1,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
daa7a65928de6e3d20c4c50cc4b50eca,1,response,2,pedageneric,bird,Fep,has white wings,1,3,TRUE,TRUE
daa7a65928de6e3d20c4c50cc4b50eca,1,response,3,pedageneric,artifact,Blicket,squeaks,0.9,3,TRUE,TRUE
dad943cdf05c9a0f6b80248619fc931d,1,id,1,2accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
dad943cdf05c9a0f6b80248619fc931d,1,id,2,2accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
dad943cdf05c9a0f6b80248619fc931d,1,id,3,2accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
dad943cdf05c9a0f6b80248619fc931d,1,response,1,2accidental,bird,Fep,has white wings,0.54,3,TRUE,TRUE
dad943cdf05c9a0f6b80248619fc931d,1,response,2,2accidental,artifact,Blicket,squeaks,0.67,3,TRUE,TRUE
dad943cdf05c9a0f6b80248619fc931d,1,response,3,2accidental,flower,Dax,has a black center,0.77,3,TRUE,TRUE
db2f6f880872c07adfb868d5db09ce83,1,id,1,accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
db2f6f880872c07adfb868d5db09ce83,1,id,2,accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
db2f6f880872c07adfb868d5db09ce83,1,id,3,accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
db2f6f880872c07adfb868d5db09ce83,1,response,1,accidental,artifact,Blicket,squeaks,0.97,3,TRUE,TRUE
db2f6f880872c07adfb868d5db09ce83,1,response,2,accidental,bird,Fep,has white wings,0.13,3,TRUE,TRUE
db2f6f880872c07adfb868d5db09ce83,1,response,3,accidental,flower,Dax,has a black center,0.11,3,TRUE,TRUE
db2f97936c5e27de0b42d6faf32170e9,1,id,1,pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
db2f97936c5e27de0b42d6faf32170e9,1,id,2,pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
db2f97936c5e27de0b42d6faf32170e9,1,id,3,pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
db2f97936c5e27de0b42d6faf32170e9,1,response,1,pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
db2f97936c5e27de0b42d6faf32170e9,1,response,2,pedagogical,bird,Fep,has white wings,0.51,3,TRUE,TRUE
db2f97936c5e27de0b42d6faf32170e9,1,response,3,pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
db6ca74323e03351350da57f77feb289,1,id,1,pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
db6ca74323e03351350da57f77feb289,1,id,2,pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
db6ca74323e03351350da57f77feb289,1,id,3,pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
db6ca74323e03351350da57f77feb289,1,response,1,pedagogical,bird,Fep,has white wings,0.26,3,TRUE,TRUE
db6ca74323e03351350da57f77feb289,1,response,2,pedagogical,flower,Dax,has a black center,0.15,3,TRUE,TRUE
db6ca74323e03351350da57f77feb289,1,response,3,pedagogical,artifact,Blicket,squeaks,0.84,3,TRUE,TRUE
dc67154a4bce9000c33d044061935a0a,1,id,1,pedageneric,bird,Fep,has white wings,1,3,TRUE,TRUE
dc67154a4bce9000c33d044061935a0a,1,id,2,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
dc67154a4bce9000c33d044061935a0a,1,id,3,pedageneric,artifact,Blicket,squeaks,1,3,TRUE,TRUE
dc67154a4bce9000c33d044061935a0a,1,response,1,pedageneric,bird,Fep,has white wings,0.97,3,TRUE,TRUE
dc67154a4bce9000c33d044061935a0a,1,response,2,pedageneric,flower,Dax,has a black center,0.97,3,TRUE,TRUE
